         714726006 function calls (713117625 primitive calls) in 3883.978 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1063(enablePackrat)
        4    0.000    0.000    0.000    0.000 atexit.py:37(register)
        1    0.000    0.000    0.000    0.000 deprecated.py:18(Deprecated)
        1    0.000    0.000    0.000    0.000 collections.py:1211(EventCollection)
        1    0.000    0.000    0.000    0.000 axis.py:27(Tick)
        2    0.000    0.000    0.000    0.000 os.py:470(__setitem__)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:25(Kernel)
       36    0.000    0.000    0.000    0.000 scale.py:48(limit_range_for_scale)
        1    0.000    0.000    0.000    0.000 <string>:1(RegisteredOption)
       28    0.000    0.000    0.000    0.000 offsets.py:2675(<genexpr>)
       22    0.000    0.000    0.000    0.000 expr.py:224(_op_maker)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3029(Group)
        2    0.000    0.000    0.000    0.000 _util.py:105(__init__)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:350(beta_gen)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.000    0.000    0.000    0.000 laguerre.py:1741(Laguerre)
        2    0.000    0.000    0.000    0.000 six.py:112(_resolve)
        1    0.000    0.000    0.000    0.000 <string>:1(Mismatch)
        1    0.000    0.000    0.000    0.000 _common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:265(__init__)
        1    0.000    0.000    0.000    0.000 atexit.py:6(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1971(__str__)
        1    0.000    0.000    0.000    0.000 tempfile.py:107(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 <string>:1(Traceback)
        1    0.000    0.000    0.000    0.000 polynomial.py:939(poly1d)
        4    0.000    0.000    0.000    0.000 index.py:179(_join_i8_wrapper)
        1    0.000    0.000    0.000    0.000 cbook.py:1055(RingBuffer)
       16    0.000    0.000    0.000    0.000 config.py:754(inner)
        1    0.000    0.000    0.000    0.000 __init__.py:31(get_projection_names)
        1    0.000    0.000    0.000    0.000 transforms.py:1692(Affine2DBase)
        1    0.000    0.000    0.000    0.000 offsets.py:1870(BYearBegin)
        1    0.000    0.000    0.000    0.000 <string>:1(DecimalTuple)
        1    0.000    0.000    0.000    0.000 backend_qt5.py:426(FigureManagerQT)
        1    0.000    0.000    0.000    0.000 ascii.py:41(getregentry)
       52    0.000    0.000    0.000    0.000 {gc.disable}
        1    0.000    0.000    0.000    0.000 numpy_pickle.py:257(NumpyUnpickler)
       19    0.000    0.000    0.000    0.000 strings.py:1254(do_copy)
        1    0.000    0.000    0.000    0.000 internals.py:3705(SingleBlockManager)
        2    0.000    0.000    0.000    0.000 errorclass.py:117(__init__)
        1    0.000    0.000    0.000    0.000 {time.localtime}
        1    0.000    0.000    0.000    0.000 patches.py:3131(_Base)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 decorators.py:15(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(ArgInfo)
        4    0.000    0.000    0.000    0.000 mathtext.py:2667(is_overunder)
        1    0.000    0.000    0.000    0.000 <string>:1(HistogramResult)
        1    0.000    0.000    0.000    0.000 tzinfo.py:16(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 relativedelta.py:45(relativedelta)
        1    0.000    0.000    0.000    0.000 arraysetops.py:26(<module>)
       18    0.000    0.000    0.000    0.000 artist.py:864(get_label)
        7    0.000    0.000    0.000    0.000 config.py:781(inner)
        1    0.000    0.000    0.000    0.000 <string>:1(ExtType)
        1    0.000    0.000    0.000    0.000 lambertw.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:241(Verbose)
        1    0.000    0.000    0.000    0.000 <string>:1(CumfreqResult)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 format.py:324(DataFrameFormatter)
        1    0.000    0.000    0.000    0.000 _ode.py:103(ode)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2664(NavigationToolbar2)
        2    0.000    0.000    0.000    0.000 {reduce}
        1    0.000    0.000    0.000    0.000 gbq.py:140(GbqConnector)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2017(Chebyshev)
        3    0.000    0.000    0.000    0.000 backports_abc.py:63(__subclasshook__)
        1    0.000    0.000    0.000    0.000 kernel_density.py:44(KDEMultivariate)
        1    0.000    0.000    0.000    0.000 <string>:1(BinnedStatisticddResult)
        1    0.000    0.000    0.000    0.000 hashing.py:40(Hasher)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2511(<genexpr>)
        1    0.000    0.000    0.000    0.000 six.py:195(load_module)
        2    0.000    0.000    0.000    0.000 six.py:114(_resolve)
        3    0.000    0.000    0.000    0.000 rcsetup.py:482(validate_negative_linestyle_legacy)
        1    0.000    0.000    0.000    0.000 posixpath.py:80(split)
        1    0.000    0.000    0.000    0.000 <string>:1(RelfreqResult)
        1    0.000    0.000    0.000    0.000 <string>:1(AnsariResult)
        1    0.000    0.000    0.000    0.000 interface.py:53(LinearOperator)
        1    0.000    0.000    0.000    0.000 backend_tools.py:381(ToolFullScreen)
        7    0.000    0.000    0.000    0.000 threading.py:57(__init__)
        1    0.000    0.000    0.000    0.000 font_manager.py:597(FontProperties)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1162(TimerBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:328(ToolEnableAllNavigation)
       42    0.000    0.000    0.000    0.000 decorator.py:115(<lambda>)
        1    0.000    0.000    0.000    0.000 hermite.py:1792(Hermite)
        1    0.000    0.000    0.000    0.000 <string>:1(Boxplot)
        1    0.000    0.000    0.000    0.000 bsr.py:22(bsr_matrix)
        1    0.000    0.000    0.000    0.000 extras.py:1429(__init__)
        2    0.000    0.000    0.000    0.000 tlefile.py:278(_read_tle_decimal)
        1    0.000    0.000    0.000    0.000 cm.py:169(ScalarMappable)
       10    0.000    0.000    0.000    0.000 patches.py:1802(<genexpr>)
        1    0.000    0.000    0.000    0.000 <string>:1(SpearmanrResult)
       22    0.000    0.000    0.000    0.000 offsets.py:200(<genexpr>)
        1    0.000    0.000    0.000    0.000 <string>:1(FriedmanchisquareResult)
        1    0.000    0.000    0.000    0.000 <string>:1(Ttest_relResult)
        1    0.000    0.000    0.000    0.000 <string>:1(ModeResult)
        1    0.000    0.000    0.000    0.000 <string>:1(Ks_2sampResult)
        1    0.000    0.000    0.000    0.000 <string>:1(MannwhitneyuResult)
        1    0.000    0.000    0.000    0.000 <string>:1(F_onewayResult)
        2    0.000    0.000    0.000    0.000 pyparsing.py:467(__getattr__)
        1    0.000    0.000    0.000    0.000 widgets.py:1633(RectangleSelector)
        1    0.000    0.000    0.000    0.000 backend_tools.py:361(ToolGrid)
        1    0.000    0.000    0.000    0.000 <string>:1(SigmaclipResult)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1175(NullProvider)
        1    0.000    0.000    0.000    0.000 <string>:1(Anderson_ksampResult)
        1    0.000    0.000    0.000    0.000 numeric.py:2880(_setdef)
        1    0.000    0.000    0.000    0.000 mrecords.py:110(MaskedRecords)
        1    0.000    0.000    0.000    0.000 <string>:1(BinnedStatisticResult)
        1    0.000    0.000    0.000    0.000 <string>:1(AndersonResult)
        1    0.000    0.000    0.000    0.000 transforms.py:1512(TransformWrapper)
        1    0.000    0.000    0.000    0.000 kernels.py:108(CustomKernel)
        3    0.000    0.000    0.000    0.000 {binascii.hexlify}
        1    0.000    0.000    0.000    0.000 interpolate.py:330(interp1d)
        1    0.000    0.000    0.000    0.000 widgets.py:2121(LassoSelector)
        1    0.000    0.000    0.000    0.000 legendre.py:1769(Legendre)
        7    0.000    0.000    0.000    0.000 sre_parse.py:698(literal)
        4    0.000    0.000    0.000    0.000 core.py:86(doc_note)
        2    0.000    0.000    0.000    0.000 common.py:1534(_validate_date_like_dtype)
        1    0.000    0.000    0.000    0.000 distributions.py:469(_ViolinPlotter)
        1    0.000    0.000    0.000    0.000 <string>:1(KendalltauResult)
        1    0.000    0.000    0.000    0.000 <string>:1(Ttest_1sampResult)
        1    0.000    0.000    0.000    0.000 <string>:1(RanksumsResult)
        2    0.000    0.000    0.000    0.000 {posix.putenv}
        1    0.000    0.000    0.000    0.000 <string>:1(LeveneResult)
        8    0.000    0.000    0.000    0.000 decorators.py:9(deprecate)
        1    0.000    0.000    0.000    0.000 backend_tools.py:411(ToolYScale)
        1    0.000    0.000    0.000    0.000 pydoc.py:989(TextDoc)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:36(FontconfigPatternParser)
        1    0.000    0.000    0.000    0.000 table.py:40(Cell)
        1    0.000    0.000    0.000    0.000 <string>:1(KruskalResult)
        1    0.000    0.000    0.000    0.000 triangulation.py:11(Triangulation)
        1    0.000    0.000    0.000    0.000 __init__.py:1365(__init__)
        3    0.000    0.000    0.000    0.000 inspect.py:59(isclass)
        1    0.000    0.000    0.000    0.000 case.py:209(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 <string>:1(PointbiserialrResult)
        1    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        8    0.000    0.000    0.000    0.000 base.py:106(_join_i8_wrapper)
        1    0.000    0.000    0.000    0.000 backend_tools.py:559(ToolBack)
        1    0.000    0.000    0.000    0.000 chainmap_impl.py:12(decorating_function)
        1    0.000    0.000    0.000    0.000 matfuncs.py:346(_ExpmPadeHelper)
        1    0.000    0.000    0.000    0.000 <string>:1(Ttest_indResult)
        1    0.000    0.000    0.000    0.000 pytables.py:4126(GenericTable)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1849(gamma_gen)
        1    0.000    0.000    0.000    0.000 <string>:1(Mean)
        1    0.000    0.000    0.000    0.000 decoder.py:304(__init__)
       12    0.000    0.000    0.000    0.000 ops.py:775(_bool_method_SERIES)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1789(HermiteE)
        1    0.000    0.000    0.000    0.000 widgets.py:1136(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 <string>:1(Match)
        8    0.000    0.000    0.000    0.000 mathtext.py:1734(__init__)
        5    0.000    0.000    0.000    0.000 base.py:224(__init__)
        4    0.000    0.000    0.000    0.000 six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 <string>:1(NormaltestResult)
        1    0.000    0.000    0.000    0.000 engines.py:40(AbstractEngine)
        1    0.000    0.000    0.000    0.000 config.py:588(_translate_key)
        1    0.000    0.000    0.000    0.000 coo.py:21(coo_matrix)
        1    0.000    0.000    0.000    0.000 backend_tools.py:788(ToolPan)
        1    0.000    0.000    0.000    0.000 <string>:1(SkewtestResult)
        1    0.000    0.000    0.000    0.000 numeric.py:57(Int64Index)
        1    0.000    0.000    0.000    0.000 <string>:1(KstestResult)
        1    0.000    0.000    0.000    0.000 loader.py:44(TestLoader)
        1    0.000    0.000    0.000    0.000 plotting.py:234(__init__)
        2    0.000    0.000    0.000    0.000 config.py:476(deprecate_option)
        1    0.000    0.000    0.000    0.000 six.py:453(Module_six_moves_urllib)
        9    0.000    0.000    0.000    0.000 rcsetup.py:73(_listify_validator)
        1    0.000    0.000    0.000    0.000 linearmodels.py:65(_DiscretePlotter)
        1    0.000    0.000    0.000    0.000 plm.py:498(MovingPanelOLS)
        1    0.000    0.000    0.000    0.000 easter.py:5(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(Power_divergenceResult)
        1    0.000    0.000    0.000    0.000 transforms.py:2055(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 rfc822.py:85(Message)
        4    0.000    0.000    0.000    0.000 _kernel_base.py:385(__init__)
        1    0.000    0.000    0.000    0.000 pytables.py:2625(SeriesFixed)
        1    0.000    0.000    0.000    0.000 {math.exp}
        1    0.000    0.000    0.000    0.000 _ode.py:694(vode)
        1    0.000    0.000    0.000    0.000 <string>:1(WilcoxonResult)
        1    0.000    0.000    0.000    0.000 <string>:1(KurtosistestResult)
        1    0.000    0.000    0.000    0.000 backend_tools.py:584(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 <string>:1(Variance)
        1    0.000    0.000    0.000    0.000 ssl.py:100(SSLSocket)
        1    0.000    0.000    0.000    0.000 linearmodels.py:386(_RegressionPlotter)
        1    0.000    0.000    0.000    0.000 csv.py:73(DictReader)
        3    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:95(NpzFile)
       12    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        3    0.000    0.000    0.000    0.000 rcsetup.py:565(validate_sketch)
        3    0.000    0.000    0.000    0.000 warnings.py:339(__enter__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:421(ToolXScale)
        1    0.000    0.000    0.000    0.000 dia.py:17(dia_matrix)
        1    0.000    0.000    0.000    0.000 category.py:529(_add_comparison_methods)
        1    0.000    0.000    0.000    0.000 urlparse.py:68(ResultMixin)
        1    0.000    0.000    0.000    0.000 pytables.py:4212(AppendablePanelTable)
        1    0.000    0.000    0.000    0.000 memory.py:303(MemorizedFunc)
        1    0.000    0.000    0.000    0.000 indexing.py:45(_NDFrameIndexer)
        2    0.000    0.000    0.000    0.000 tempfile.py:119(__init__)
        1    0.000    0.000    0.000    0.000 <string>:1(RepeatedResults)
        1    0.000    0.000    0.000    0.000 <string>:1(FlignerResult)
        1    0.000    0.000    0.000    0.000 core.py:6023(__new__)
        1    0.000    0.000    0.000    0.000 <string>:1(BartlettResult)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 httplib.py:669(HTTPConnection)
        1    0.000    0.000    0.000    0.000 frequencies.py:877(_FrequencyInferer)
        1    0.000    0.000    0.000    0.000 <string>:1(Std_dev)
       18    0.000    0.000    0.000    0.000 {method 'width' of 'PySide.QtCore.QSize' objects}
        1    0.000    0.000    0.000    0.000 pytables.py:4068(AppendableSeriesTable)
        1    0.000    0.000    0.000    0.000 backend_tools.py:654(ToolZoom)
        3    0.000    0.000    0.000    0.000 dtypes.py:122(construct_from_string)
       20    0.000    0.000    0.000    0.000 pyparsing.py:3035(postParse)
        1    0.000    0.000    0.000    0.000 _multivariate.py:169(multi_rv_generic)
        1    0.000    0.000    0.000    0.000 backend_qt5.py:554(NavigationToolbar2QT)
        3    0.000    0.000    0.000    0.000 rcsetup.py:552(validate_bbox)
        1    0.000    0.000    0.000    0.000 suite.py:121(ContextSuite)
        1    0.000    0.000    0.000    0.000 transforms.py:1108(Transform)
        1    0.000    0.000    0.000    0.000 pytables.py:4001(AppendableFrameTable)
        1    0.000    0.000    0.000    0.000 _iotools.py:250(NameValidator)
       18    0.000    0.000    0.000    0.000 artist.py:736(get_clip_path)
        5    0.000    0.000    0.000    0.000 decorators.py:73(__init__)
        1    0.000    0.000    0.000    0.000 expr.py:668(PandasExprVisitor)
        1    0.000    0.000    0.000    0.000 core.py:6016(MaskedConstant)
        1    0.000    0.000    0.000    0.000 _internal.py:222(_ctypes)
        1    0.000    0.000    0.000    0.000 info.py:148(<module>)
        2    0.000    0.000    0.000    0.000 {posix.unsetenv}
        1    0.000    0.000    0.000    0.000 pytables.py:3753(LegacyFrameTable)
        1    0.000    0.000    0.000    0.000 base.py:3047(_add_numericlike_set_methods_disabled)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 dtypes.py:8(ExtensionDtype)
        5    0.000    0.000    0.000    0.000 __init__.py:942(__init__)
        1    0.000    0.000    0.000    0.000 _ode.py:475(complex_ode)
        1    0.000    0.000    0.000    0.000 distributions.py:26(_BoxPlotter)
        1    0.000    0.000    0.000    0.000 contour.py:57(ContourLabeler)
        2    0.000    0.000    0.000    0.000 __init__.py:269(set_level)
        1    0.000    0.000    0.000    0.000 widgets.py:65(Widget)
        1    0.000    0.000    0.000    0.000 mathtext.py:1414(List)
        1    0.000    0.000    0.000    0.000 patches.py:2650(_Base)
        1    0.000    0.000    0.000    0.000 textpath.py:25(TextToPath)
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        1    0.000    0.000    0.000    0.000 afm.py:341(AFM)
        1    0.000    0.000    0.000    0.000 offsetbox.py:144(OffsetBox)
        1    0.000    0.000    0.000    0.000 groupby.py:3017(NDFrameGroupBy)
        1    0.000    0.000    0.000    0.000 series.py:269(_set_axis)
        1    0.000    0.000    0.000    0.000 mathtext.py:1909(Ship)
        1    0.000    0.000    0.000    0.000 pool.py:107(Pool)
        1    0.000    0.000    0.000    0.000 image.py:858(PcolorImage)
        7    0.000    0.000    0.000    0.000 _abcoll.py:26(<genexpr>)
        1    0.000    0.000    0.000    0.000 extras.py:1359(__init__)
        3    0.000    0.000    0.000    0.000 index_tricks.py:242(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:394(__init__)
        1    0.000    0.000    0.000    0.000 kernel_density.py:344(KDEMultivariateConditional)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 converter.py:27(register)
        2    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        1    0.000    0.000    0.000    0.000 base.py:20(DatelikeOps)
        1    0.000    0.000    0.000    0.000 backend_tools.py:24(Cursors)
        1    0.000    0.000    0.000    0.000 threading.py:294(notifyAll)
        1    0.000    0.000    0.000    0.000 urlparse.py:113(SplitResult)
        1    0.000    0.000    0.000    0.000 core.py:72(TestProgram)
        1    0.000    0.000    0.000    0.000 offsets.py:1330(__init__)
        6    0.000    0.000    0.000    0.000 mathtext.py:2408(_set_font)
        1    0.000    0.000    0.000    0.000 parser.py:228(parserinfo)
        1    0.000    0.000    0.000    0.000 mathtext.py:2384(State)
        1    0.000    0.000    0.000    0.000 pytables.py:4111(AppendableMultiSeriesTable)
        1    0.000    0.000    0.000    0.000 copy.py:113(_copy_with_constructor)
        1    0.000    0.000    0.000    0.000 common.py:2426(is_sparse)
        1    0.000    0.000    0.000    0.000 collections.py:1629(TriMesh)
        1    0.000    0.000    0.000    0.000 table.py:154(CustomCell)
        5    0.000    0.000    0.000    0.000 {_locale.setlocale}
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
        3    0.000    0.000    0.000    0.000 rcsetup.py:169(validate_dpi)
        1    0.000    0.000    0.000    0.000 interpolate.py:1126(BPoly)
       14    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        4    0.000    0.000    0.000    0.000 mathtext.py:398(__init__)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2980(TokenConverter)
       16    0.000    0.000    0.000    0.000 base.py:3206(_make_evaluate_unary)
        1    0.000    0.000    0.000    0.000 fama_macbeth.py:31(FamaMacBeth)
        3    0.000    0.000    0.000    0.000 warnings.py:355(__exit__)
        7    0.000    0.000    0.000    0.000 nanops.py:58(__init__)
        1    0.000    0.000    0.000    0.000 hex_codec.py:27(hex_decode)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2605(ParseElementEnhance)
        1    0.000    0.000    0.000    0.000 kde.py:41(gaussian_kde)
        1    0.000    0.000    0.000    0.000 zipfile.py:654(ZipFile)
       25    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 internals.py:1838(CategoricalBlock)
        1    0.000    0.000    0.000    0.000 backend_tools.py:568(ToolForward)
        3    0.000    0.000    0.000    0.000 warnings.py:318(__init__)
        1    0.000    0.000    0.000    0.000 _version.py:151(__ge__)
        1    0.000    0.000    0.000    0.000 backports_abc.py:31(Generator)
        1    0.000    0.000    0.000    0.000 six.py:368(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 axis.py:1647(XAxis)
        1    0.000    0.000    0.000    0.000 subprocess.py:618(Popen)
        1    0.000    0.000    0.000    0.000 backend_tools.py:550(ToolHome)
        7    0.000    0.000    0.000    0.000 rrule.py:65(__init__)
        1    0.000    0.000    0.000    0.000 rrule.py:1393(_rrulestr)
        1    0.000    0.000    0.000    0.000 strings.py:1789(StringAccessorMixin)
        1    0.000    0.000    0.000    0.000 internals.py:1251(NonConsolidatableMixIn)
        1    0.000    0.000    0.000    0.000 info.py:86(<module>)
        1    0.000    0.000    0.000    0.000 groupby.py:2090(Grouping)
        1    0.000    0.000    0.000    0.000 _trustregion.py:14(BaseQuadraticSubproblem)
        1    0.000    0.000    0.000    0.000 calendar.py:66(_localized_day)
        4    0.000    0.000    0.000    0.000 proxy.py:25(proxied_attribute)
        1    0.000    0.000    0.000    0.000 config.py:560(_get_deprecated_option)
        3    0.000    0.000    0.000    0.000 __init__.py:359(_FuncPtr)
       34    0.000    0.000    0.000    0.000 mathtext.py:1247(get_kerning)
        1    0.000    0.000    0.000    0.000 _multivariate.py:98(_PSD)
        1    0.000    0.000    0.000    0.000 tz.py:31(tzutc)
       12    0.000    0.000    0.000    0.000 base.py:3270(_make_invalid_op)
        2    0.000    0.000    0.000    0.000 range.py:428(__len__)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:241(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 image.py:988(FigureImage)
        1    0.000    0.000    0.000    0.000 plotting.py:3707(FramePlotMethods)
        1    0.000    0.000    0.000    0.000 internals.py:1957(DatetimeBlock)
        1    0.000    0.000    0.000    0.000 excel.py:820(_Openpyxl20Writer)
        1    0.000    0.000    0.000    0.000 decorator.py:84(FunctionMaker)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:103(_RLock)
       12    0.000    0.000    0.000    0.000 resample.py:108(_make_deprecated_binop)
        1    0.000    0.000    0.000    0.000 excel.py:180(ExcelFile)
        1    0.000    0.000    0.000    0.000 tz.py:199(tzfile)
       16    0.000    0.000    0.000    0.000 pyparsing.py:3074(postParse)
        1    0.000    0.000    0.000    0.000 formlayout.py:226(FormWidget)
        1    0.000    0.000    0.000    0.000 collections.py:769(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:17(Gcf)
        1    0.000    0.000    0.000    0.000 pytables.py:3771(AppendableTable)
        1    0.000    0.000    0.000    0.000 Queue.py:21(Queue)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:2511(rv_discrete)
       18    0.000    0.000    0.000    0.000 config.py:718(wrap)
        1    0.000    0.000    0.000    0.000 socket.py:235(_fileobject)
        1    0.000    0.000    0.000    0.000 internals.py:1458(TimeDeltaBlock)
        1    0.000    0.000    0.000    0.000 dviread.py:43(Dvi)
        1    0.000    0.000    0.000    0.000 pytables.py:68(BinOp)
        1    0.000    0.000    0.000    0.000 tritools.py:13(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 backend_qt5agg.py:54(FigureCanvasQTAggBase)
       19    0.000    0.000    0.000    0.000 strings.py:1251(copy)
        1    0.000    0.000    0.000    0.000 config.py:141(Config)
        1    0.000    0.000    0.000    0.000 dates.py:732(DateLocator)
        1    0.000    0.000    0.000    0.000 _cm.py:59(cubehelix)
       29    0.000    0.000    0.000    0.000 copy.py:198(_deepcopy_atomic)
        1    0.000    0.000    0.000    0.000 plotting.py:1652(LinePlot)
        2    0.000    0.000    0.000    0.000 parsers.py:379(_make_parser_function)
        1    0.000    0.000    0.000    0.000 list.py:10(SparseList)
        1    0.000    0.000    0.000    0.000 repr.py:8(Repr)
        1    0.000    0.000    0.000    0.000 collections.py:1699(QuadMesh)
        1    0.000    0.000    0.000    0.000 backend_agg.py:445(FigureCanvasAgg)
        1    0.000    0.000    0.000    0.000 mathtext.py:545(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 _monotone.py:214(Akima1DInterpolator)
        1    0.000    0.000    0.000    0.000 scope.py:78(Scope)
        2    0.000    0.000    0.000    0.000 six.py:74(_import_module)
        1    0.000    0.000    0.000    0.000 json.py:223(Parser)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:209(DifferentialEvolutionSolver)
        1    0.000    0.000    0.000    0.000 text.py:1275(TextWithDash)
       12    0.000    0.000    0.000    0.000 common.py:532(_view_wrapper)
        1    0.000    0.000    0.000    0.000 mathtext.py:3051(MathTextParser)
        1    0.000    0.000    0.000    0.000 kernel_regression.py:446(KernelCensoredReg)
        1    0.000    0.000    0.000    0.000 data.py:22(_data_matrix)
        1    0.000    0.000    0.000    0.000 trirefine.py:51(UniformTriRefiner)
        1    0.000    0.000    0.000    0.000 blocking_input.py:126(BlockingMouseInput)
        1    0.000    0.000    0.000    0.000 expr.py:687(Expr)
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 csc.py:19(csc_matrix)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3181(ToolContainerBase)
       14    0.000    0.000    0.000    0.000 _abcoll.py:97(__subclasshook__)
        1    0.000    0.000    0.000    0.000 plotting.py:243(__setitem__)
        1    0.000    0.000    0.000    0.000 colors.py:669(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 widgets.py:773(SubplotTool)
        1    0.000    0.000    0.000    0.000 gbq.py:864(_Dataset)
        1    0.000    0.000    0.000    0.000 groupby.py:138(Grouper)
        3    0.000    0.000    0.000    0.000 rcsetup.py:131(validate_bool_maybe_none)
        1    0.000    0.000    0.000    0.000 axis.py:1970(YAxis)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:297(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 matrix.py:296(_DendrogramPlotter)
        1    0.000    0.000    0.000    0.000 textpath.py:412(TextPath)
        1    0.000    0.000    0.000    0.000 collections.py:1037(LineCollection)
        1    0.000    0.000    0.000    0.000 urllib.py:115(URLopener)
        1    0.000    0.000    0.000    0.000 urllib2.py:149(HTTPError)
        1    0.000    0.000    0.000    0.000 tempfile.py:364(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:645(Handler)
       16    0.000    0.000    0.000    0.000 sre_parse.py:205(tell)
        1    0.000    0.000    0.000    0.000 urllib2.py:193(Request)
        1    0.000    0.000    0.000    0.000 gridspec.py:31(GridSpecBase)
        1    0.000    0.000    0.000    0.000 copy_reg.py:14(pickle)
        6    0.000    0.000    0.000    0.000 tdi.py:27(_td_index_cmp)
        1    0.000    0.000    0.000    0.000 font_manager.py:1006(FontManager)
        1    0.000    0.000    0.000    0.000 parsers.py:791(ParserBase)
        1    0.000    0.000    0.000    0.000 loader.py:38(TestLoader)
        1    0.000    0.000    0.000    0.000 _base.py:128(_process_plot_var_args)
        1    0.000    0.000    0.000    0.000 pytables.py:3626(WORMTable)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:112(Error)
       16    0.000    0.000    0.000    0.000 pyparsing.py:261(__getitem__)
        1    0.000    0.000    0.000    0.000 pytables.py:2649(SparseSeriesFixed)
        1    0.000    0.000    0.000    0.000 cbook.py:1314(Stack)
        1    0.000    0.000    0.000    0.000 pytables.py:4230(AppendableNDimTable)
        4    0.000    0.000    0.000    0.000 backend_bases.py:109(register_backend)
        1    0.000    0.000    0.000    0.000 core.py:5833(mvoid)
        1    0.000    0.000    0.000    0.000 testing.py:2253(SubclassedDataFrame)
        1    0.000    0.000    0.000    0.000 fama_macbeth.py:152(MovingFamaMacBeth)
        1    0.000    0.000    0.000    0.000 __init__.py:61(DummyProcess)
        1    0.000    0.000    0.000    0.000 polar.py:26(PolarTransform)
        1    0.000    0.000    0.000    0.000 offsetbox.py:494(PaddedBox)
        1    0.000    0.000    0.000    0.000 _datasource.py:154(DataSource)
        8    0.000    0.000    0.000    0.000 six.py:73(_add_doc)
